timestamp,src_ip,dst_ip,protocol,size
1776062508.967141,52.114.113.249,10.52.3.136,17,152
1776062508.967559,52.114.113.249,10.52.3.136,17,147
1776062508.9679081,52.114.113.249,10.52.3.136,17,146
1776062508.9698462,52.114.113.249,10.52.3.136,17,148
1776062508.987693,52.114.113.249,10.52.3.136,17,153
1776062509.044817,52.114.113.249,10.52.3.136,17,154
1776062509.0456936,52.114.113.249,10.52.3.136,17,114
1776062509.0460656,52.114.113.249,10.52.3.136,17,114
1776062509.0463955,52.114.113.249,10.52.3.136,17,153
1776062509.046897,52.114.113.249,10.52.3.136,17,114
1776062509.0472476,52.114.113.249,10.52.3.136,17,148
1776062509.0621195,10.52.4.112,224.0.0.251,17,292
1776062509.0699487,52.114.113.249,10.52.3.136,17,151
1776062509.0846307,10.52.0.213,239.255.255.250,17,179
1776062509.0889568,10.52.4.101,224.0.0.251,17,484
1776062509.0894957,10.52.0.213,239.255.255.250,17,179
1776062509.0899005,10.52.0.213,239.255.255.250,17,179
1776062509.0927174,52.114.113.249,10.52.3.136,17,148
1776062509.1465325,52.114.113.249,10.52.3.136,17,140
1776062509.147395,52.114.113.249,10.52.3.136,17,148
1776062509.1478355,52.114.113.249,10.52.3.136,17,152
1776062509.166638,52.114.113.249,10.52.3.136,17,157
1776062509.1727881,10.52.4.101,224.0.0.251,17,119
1776062509.1868804,52.114.113.249,10.52.3.136,17,146
1776062509.248766,52.114.113.249,10.52.3.136,17,153
1776062509.2491672,52.114.113.249,10.52.3.136,17,149
1776062509.2495987,52.114.113.249,10.52.3.136,17,144
1776062509.327464,10.52.3.136,52.114.113.249,17,182
1776062509.3357937,52.114.113.249,10.52.3.136,17,145
1776062509.3361807,52.114.113.249,10.52.3.136,17,157
1776062509.3366125,52.114.113.249,10.52.3.136,17,151
1776062509.3372543,52.114.113.249,10.52.3.136,17,141
1776062509.3455665,52.114.113.249,10.52.3.136,17,143
1776062509.3578281,10.52.4.101,224.0.0.251,17,82
1776062509.3610356,10.52.4.101,224.0.0.251,17,103
1776062509.3635602,10.52.4.101,224.0.0.251,17,119
1776062509.3644538,10.52.4.101,224.0.0.251,17,82
1776062509.367178,10.52.4.101,224.0.0.251,17,103
1776062509.3689857,10.52.4.101,224.0.0.251,17,119
1776062509.3693311,52.114.113.249,10.52.3.136,17,150
1776062509.3848486,52.114.113.249,10.52.3.136,17,154
1776062509.391901,10.52.4.112,224.0.0.251,17,154
1776062509.4080539,52.114.113.249,10.52.3.136,17,159
1776062509.4530787,52.114.113.249,10.52.3.136,17,154
1776062509.453679,52.114.113.249,10.52.3.136,17,152
1776062509.4666762,52.114.113.249,10.52.3.136,17,159
1776062509.4672322,10.52.3.17,10.52.63.255,17,82
1776062509.4872243,52.114.113.249,10.52.3.136,17,150
1776062509.5080853,52.114.113.249,10.52.3.136,17,151
1776062509.510273,52.114.113.249,10.52.3.136,17,529
1776062509.5184832,10.52.0.213,224.0.0.251,17,136
1776062509.5270195,52.114.113.249,10.52.3.136,17,142
1776062509.541577,10.52.3.136,52.114.113.249,17,158
1776062509.5428843,52.114.113.249,10.52.3.136,17,144
1776062509.6578877,52.114.113.249,10.52.3.136,17,154
1776062509.6582904,52.114.113.249,10.52.3.136,17,149
1776062509.6586428,52.114.113.249,10.52.3.136,17,149
1776062509.6589901,52.114.113.249,10.52.3.136,17,114
1776062509.6593745,52.114.113.249,10.52.3.136,17,149
1776062509.6597455,52.114.113.249,10.52.3.136,17,147
1776062509.6640942,52.114.113.249,10.52.3.136,17,153
1776062509.7629685,10.52.2.112,224.0.0.251,17,119
1776062509.763463,52.114.113.249,10.52.3.136,17,147
1776062509.763965,52.114.113.249,10.52.3.136,17,136
1776062509.7643247,52.114.113.249,10.52.3.136,17,135
1776062509.7646754,52.114.113.249,10.52.3.136,17,149
1776062509.76506,52.114.113.249,10.52.3.136,17,147
1776062509.7680426,10.52.0.213,224.0.0.251,17,136
1776062509.7837965,52.114.113.249,10.52.3.136,17,148
1776062509.7914956,10.52.1.135,224.0.0.251,17,155
1776062509.8053858,52.114.113.249,10.52.3.136,17,153
1776062509.8526852,10.52.3.136,52.114.113.249,17,182
1776062509.8714368,52.114.113.249,10.52.3.136,17,163
1776062509.8718207,52.114.113.249,10.52.3.136,17,135
1776062509.87226,52.114.113.249,10.52.3.136,17,149
1776062509.8853757,52.114.113.249,10.52.3.136,17,154
1776062509.8879237,10.52.3.192,224.0.0.251,17,87
1776062509.8932073,52.114.113.249,10.52.3.136,17,532
1776062509.9042199,52.114.113.249,10.52.3.136,17,157
1776062509.9651098,52.114.113.249,10.52.3.136,17,155
1776062509.965545,52.114.113.249,10.52.3.136,17,86
1776062509.9666386,52.114.113.249,10.52.3.136,17,1262
1776062509.9670477,52.114.113.249,10.52.3.136,17,1262
1776062509.9675155,52.114.113.249,10.52.3.136,17,151
1776062509.9678788,52.114.113.249,10.52.3.136,17,150
1776062510.0149848,10.52.3.136,52.114.113.249,17,98
1776062510.0155098,10.52.3.136,52.114.113.249,17,1274
1776062510.015937,10.52.3.136,52.114.113.249,17,1274
1776062510.0163662,10.52.3.136,52.114.113.249,17,1274
1776062510.01708,10.52.3.136,52.114.113.249,17,1274
1776062510.0281317,10.52.4.120,224.0.0.251,17,289
1776062510.02861,52.114.113.249,10.52.3.136,17,152
1776062510.0291672,52.114.113.249,10.52.3.136,17,141
1776062510.029805,52.114.113.249,10.52.3.136,17,144
1776062510.0674157,52.114.113.249,10.52.3.136,17,145
1776062510.067849,52.114.113.249,10.52.3.136,17,151
1776062510.119638,10.52.3.136,52.114.113.249,17,158
1776062510.121033,10.52.3.136,52.114.113.249,17,158
1776062510.1218653,10.52.3.136,52.114.113.249,17,158
1776062510.130969,52.114.113.249,10.52.3.136,17,139
1776062510.1313388,52.114.113.249,10.52.3.136,17,135
1776062510.1317847,52.114.113.249,10.52.3.136,17,126
1776062510.1402833,10.52.4.101,224.0.0.251,17,96
1776062510.1442933,52.114.113.249,10.52.3.136,17,152
1776062510.2731893,52.114.113.249,10.52.3.136,17,153
1776062510.2736943,52.114.113.249,10.52.3.136,17,157
1776062510.274189,52.114.113.249,10.52.3.136,17,546
1776062510.274496,52.114.113.249,10.52.3.136,17,142
1776062510.2749221,52.114.113.249,10.52.3.136,17,114
1776062510.2754421,52.114.113.249,10.52.3.136,17,114
1776062510.2758822,52.114.113.249,10.52.3.136,17,114
1776062510.2762063,52.114.113.249,10.52.3.136,17,147
1776062510.2764819,52.114.113.249,10.52.3.136,17,135
1776062510.2767448,52.114.113.249,10.52.3.136,17,129
1776062510.2870939,52.114.113.249,10.52.3.136,17,125
1776062510.3746557,52.114.113.249,10.52.3.136,17,123
1776062510.3752213,52.114.113.249,10.52.3.136,17,145
1776062510.375604,52.114.113.249,10.52.3.136,17,150
1776062510.3759713,52.114.113.249,10.52.3.136,17,156
1776062510.3864894,52.114.113.249,10.52.3.136,17,143
1776062510.4775505,52.114.113.249,10.52.3.136,17,157
1776062510.4779613,52.114.113.249,10.52.3.136,17,159
1776062510.4783227,52.114.113.249,10.52.3.136,17,142
1776062510.478921,52.114.113.249,10.52.3.136,17,136
1776062510.484733,52.114.113.249,10.52.3.136,17,139
1776062510.57927,52.114.113.249,10.52.3.136,17,153
1776062510.5796978,52.114.113.249,10.52.3.136,17,559
1776062510.5800483,52.114.113.249,10.52.3.136,17,143
1776062510.5803778,52.114.113.249,10.52.3.136,17,150
1776062510.5808675,52.114.113.249,10.52.3.136,17,158
1776062510.5844066,52.114.113.249,10.52.3.136,17,149
1776062510.6104474,10.52.3.136,35.223.238.178,6,66
1776062510.6194386,52.114.113.249,10.52.3.136,17,159
1776062510.624678,52.114.113.249,10.52.3.136,17,152
1776062510.6374917,10.52.3.105,10.52.63.255,17,92
1776062510.6381884,10.52.3.105,10.52.63.255,17,92
1776062510.6385043,10.52.3.105,10.52.63.255,17,92
1776062510.642847,52.114.113.249,10.52.3.136,17,160
1776062510.6632972,52.114.113.249,10.52.3.136,17,146
1776062510.66389,52.114.113.249,10.52.3.136,17,159
1776062510.7147589,10.52.3.136,52.114.113.249,17,158
1776062510.7233827,52.114.113.249,10.52.3.136,17,153
1776062510.7237666,52.114.113.249,10.52.3.136,17,154
1776062510.7246392,52.114.113.249,10.52.3.136,17,151
1776062510.7855165,52.114.113.249,10.52.3.136,17,150
1776062510.7859108,52.114.113.249,10.52.3.136,17,149
1776062510.7862756,52.114.113.249,10.52.3.136,17,148
1776062510.788909,10.52.2.129,224.0.0.251,17,107
1776062510.7973144,10.52.1.135,224.0.0.251,17,354
1776062510.8000402,52.114.113.249,10.52.3.136,17,114
1776062510.800465,52.114.113.249,10.52.3.136,17,562
1776062510.8031666,52.114.113.249,10.52.3.136,17,143
1776062510.8870373,52.114.113.249,10.52.3.136,17,125
1776062510.8875566,35.223.238.178,10.52.3.136,6,66
1776062510.8880806,52.114.113.249,10.52.3.136,17,127
1776062510.8884668,52.114.113.249,10.52.3.136,17,137
1776062510.8887756,10.52.3.136,35.223.238.178,6,54
1776062510.889239,10.52.3.136,35.223.238.178,6,571
1776062510.8895848,52.114.113.249,10.52.3.136,17,149
1776062510.9902933,52.114.113.249,10.52.3.136,17,149
1776062510.990663,52.114.113.249,10.52.3.136,17,128
1776062510.9910774,52.114.113.249,10.52.3.136,17,126
1776062510.991447,52.114.113.249,10.52.3.136,17,124
1776062510.9919355,52.114.113.249,10.52.3.136,17,134
1776062511.0031815,52.114.113.249,10.52.3.136,17,116
1776062511.039262,10.52.3.136,18.97.36.9,6,55
1776062511.048435,52.114.113.249,10.52.3.136,17,128
1776062511.0488133,52.114.113.249,10.52.3.136,17,147
1776062511.0919576,52.114.113.249,10.52.3.136,17,158
1776062511.092368,52.114.113.249,10.52.3.136,17,160
1776062511.0928614,52.114.113.249,10.52.3.136,17,573
1776062511.0933344,35.223.238.178,10.52.3.136,6,60
1776062511.102495,52.114.113.249,10.52.3.136,17,156
1776062511.1052413,10.52.4.101,10.52.63.255,17,82
1776062511.11048,35.223.238.178,10.52.3.136,6,1474
1776062511.110936,35.223.238.178,10.52.3.136,6,1474
1776062511.1112454,10.52.3.136,35.223.238.178,6,54
1776062511.1115148,35.223.238.178,10.52.3.136,6,375
1776062511.111852,10.52.3.136,35.223.238.178,6,550
1776062511.1234999,52.114.113.249,10.52.3.136,17,155
1776062511.1390166,10.52.2.143,224.0.0.251,17,215
1776062511.144127,52.114.113.249,10.52.3.136,17,149
1776062511.1936424,52.114.113.249,10.52.3.136,17,146
1776062511.1940558,52.114.113.249,10.52.3.136,17,139
1776062511.202604,52.114.113.249,10.52.3.136,17,133
1776062511.2981398,52.114.113.249,10.52.3.136,17,138
1776062511.2985494,52.114.113.249,10.52.3.136,17,154
1776062511.2988417,18.97.36.9,10.52.3.136,6,66
1776062511.299271,52.114.113.249,10.52.3.136,17,156
1776062511.2997026,52.114.113.249,10.52.3.136,17,155
1776062511.3001583,10.52.3.136,52.114.113.249,17,158
1776062511.3004978,10.52.3.136,52.114.113.249,17,158
1776062511.3009956,10.52.3.136,52.114.113.249,17,158
1776062511.3046834,52.114.113.249,10.52.3.136,17,158
1776062511.399136,52.114.113.249,10.52.3.136,17,154
1776062511.399984,35.223.238.178,10.52.3.136,6,133
1776062511.400379,35.223.238.178,10.52.3.136,6,133
1776062511.400711,35.223.238.178,10.52.3.136,6,302
1776062511.4011142,10.52.3.136,35.223.238.178,6,54
1776062511.401454,35.223.238.178,10.52.3.136,6,78
1776062511.4017525,35.223.238.178,10.52.3.136,6,60
1776062511.4021091,52.114.113.249,10.52.3.136,17,158
1776062511.4024346,52.114.113.249,10.52.3.136,17,145
1776062511.4029562,52.114.113.249,10.52.3.136,17,114
1776062511.4036574,52.114.113.249,10.52.3.136,17,144
1776062511.4041271,52.114.113.249,10.52.3.136,17,114
1776062511.404654,52.114.113.249,10.52.3.136,17,114
1776062511.4049299,10.52.3.136,35.223.238.178,6,54
1776062511.4052403,10.52.3.136,35.223.238.178,6,78
1776062511.4057164,10.52.3.136,35.223.238.178,6,54
1776062511.4060624,10.52.3.136,35.223.238.178,6,54
1776062511.4064398,52.114.113.249,10.52.3.136,17,152
1776062511.413615,10.52.3.105,224.0.0.251,17,386
1776062511.4238782,10.52.1.42,224.0.0.251,17,125
1776062511.4258265,52.114.113.249,10.52.3.136,17,155
1776062511.5031645,52.114.113.249,10.52.3.136,17,149
1776062511.5038543,52.114.113.249,10.52.3.136,17,158
1776062511.504255,52.114.113.249,10.52.3.136,17,148
1776062511.5048196,52.114.113.249,10.52.3.136,17,160
1776062511.5086935,10.52.3.97,224.0.0.251,17,119
1776062511.5241349,52.114.113.249,10.52.3.136,17,155
1776062511.6051438,52.114.113.249,10.52.3.136,17,144
1776062511.6061945,52.114.113.249,10.52.3.136,17,143
1776062511.6065707,52.114.113.249,10.52.3.136,17,147
1776062511.6071188,52.114.113.249,10.52.3.136,17,152
1776062511.618574,35.223.238.178,10.52.3.136,6,60
1776062511.6190813,35.223.238.178,10.52.3.136,6,60
1776062511.6248605,52.114.113.249,10.52.3.136,17,148
1776062511.625349,10.52.1.86,10.52.63.255,17,86
1776062511.636062,52.114.113.249,10.52.3.136,17,174
1776062511.6461573,52.114.113.249,10.52.3.136,17,152
1776062511.6563191,52.111.236.31,10.52.3.136,6,440
1776062511.657597,10.52.3.136,52.111.236.85,6,156
1776062511.6580184,10.52.3.136,52.111.236.85,6,1494
1776062511.6584399,10.52.3.136,52.111.236.85,6,1494
1776062511.6588597,10.52.3.136,52.111.236.85,6,1494
1776062511.6596415,10.52.3.136,52.111.236.85,6,1494
1776062511.6606665,10.52.3.136,52.111.236.85,6,1494
1776062511.6612363,10.52.3.136,52.111.236.85,6,1494
1776062511.6615493,10.52.3.136,52.111.236.85,6,1059
1776062511.6640408,52.114.113.249,10.52.3.136,17,157
1776062511.6759937,10.52.1.42,224.0.0.251,17,125
1776062511.6842904,52.114.113.249,10.52.3.136,17,143
1776062511.6961484,10.52.3.136,52.111.236.31,6,54
1776062511.7036018,52.114.113.249,10.52.3.136,17,144
1776062511.7067208,52.111.236.31,10.52.3.136,6,471
1776062511.7156582,52.123.135.20,10.52.3.136,6,1514
1776062511.7163806,52.123.135.20,10.52.3.136,6,366
1776062511.7180462,10.52.3.136,52.123.135.20,6,54
1776062511.718597,10.52.3.136,52.123.135.20,6,306
1776062511.7209353,10.52.3.136,52.111.236.85,6,155
1776062511.7216272,10.52.3.136,52.111.236.85,6,1494
1776062511.7226152,10.52.3.136,52.111.236.85,6,1494
1776062511.7238543,10.52.3.136,52.111.236.85,6,1494
1776062511.7244282,10.52.3.136,52.111.236.85,6,1494
1776062511.724902,10.52.3.136,52.111.236.85,6,1494
1776062511.7255366,10.52.3.136,52.111.236.85,6,1494
1776062511.7258081,10.52.3.136,52.111.236.85,6,393
1776062511.7262325,52.114.113.249,10.52.3.136,17,151
1776062511.7377117,52.114.113.249,10.52.3.136,17,174
1776062511.7430196,52.114.113.249,10.52.3.136,17,156
1776062511.746321,10.52.3.136,52.111.236.31,6,54
1776062511.808525,52.114.113.249,10.52.3.136,17,152
1776062511.809296,52.114.113.249,10.52.3.136,17,138
1776062511.8096983,52.111.236.85,10.52.3.136,6,60
1776062511.8100114,52.111.236.85,10.52.3.136,6,60
1776062511.8103588,52.111.236.85,10.52.3.136,6,60
1776062511.810694,52.114.113.249,10.52.3.136,17,154
1776062511.8111365,52.111.236.85,10.52.3.136,6,552
1776062511.8159387,10.52.3.136,18.97.36.9,6,294
1776062511.8245523,52.114.113.249,10.52.3.136,17,147
1776062511.848693,10.52.3.136,52.111.236.85,6,54
1776062511.856823,52.114.113.249,10.52.3.136,17,174
1776062511.8571913,52.114.113.249,10.52.3.136,17,144
1776062511.8576064,52.123.135.20,10.52.3.136,6,60
1776062511.8641717,52.114.113.249,10.52.3.136,17,151
1776062511.8668168,52.111.236.85,10.52.3.136,6,60
1776062511.8671641,52.111.236.85,10.52.3.136,6,60
1776062511.8698933,52.111.236.85,10.52.3.136,6,190
1776062511.8786614,52.114.113.249,10.52.3.136,17,146
1776062511.879051,52.111.236.31,10.52.3.136,6,470
1776062511.8814776,10.52.3.136,52.114.113.249,17,158
1776062511.8838754,52.114.113.249,10.52.3.136,17,149
1776062511.8842711,52.114.113.249,10.52.3.136,17,154
1776062511.909966,10.52.3.136,52.111.236.85,6,54
1776062511.9178655,52.114.113.249,10.52.3.136,17,152
1776062511.9189305,10.52.3.136,52.111.236.31,6,54
1776062511.9219153,10.52.2.239,239.255.255.250,17,211
1776062511.92322,52.114.113.249,10.52.3.136,17,145
1776062511.926752,10.52.1.42,224.0.0.251,17,288
1776062511.9441702,52.114.113.249,10.52.3.136,17,146
1776062512.0135684,52.114.113.249,10.52.3.136,17,153
1776062512.0139508,52.114.113.249,10.52.3.136,17,157
1776062512.014288,52.114.113.249,10.52.3.136,17,146
1776062512.0255833,52.114.113.249,10.52.3.136,17,155
1776062512.030146,52.123.135.20,10.52.3.136,6,1514
1776062512.0307155,52.123.135.20,10.52.3.136,6,483
1776062512.0313203,10.52.3.136,52.123.135.20,6,54
1776062512.031687,10.52.3.136,52.123.135.20,6,306
1776062512.0322897,18.97.36.9,10.52.3.136,6,60
1776062512.032875,18.97.36.9,10.52.3.136,6,172
1776062512.039937,10.52.2.37,224.0.0.251,17,482
1776062512.0438335,52.114.113.249,10.52.3.136,17,153
1776062512.0460649,52.114.113.249,10.52.3.136,17,114
1776062512.0725977,10.52.3.136,18.97.36.9,6,54
1776062512.0824924,52.114.113.249,10.52.3.136,17,146
1776062512.0860126,52.114.113.249,10.52.3.136,17,140
1776062512.113571,52.111.236.31,10.52.3.136,6,470
1776062512.114321,52.114.113.249,10.52.3.136,17,157
1776062512.1255434,52.114.113.249,10.52.3.136,17,151
1776062512.1439998,52.114.113.249,10.52.3.136,17,139
1776062512.1465487,10.52.0.115,224.0.0.251,17,119
1776062512.1543808,10.52.3.136,52.111.236.31,6,54
1776062512.1630602,52.114.113.249,10.52.3.136,17,148
1776062512.1655455,52.123.135.20,10.52.3.136,6,60
1776062512.21882,10.52.2.20,224.0.0.251,17,141
1776062512.2193003,52.114.113.249,10.52.3.136,17,138
1776062512.2196476,52.114.113.249,10.52.3.136,17,132
1776062512.2244992,52.114.113.249,10.52.3.136,17,150
1776062512.3215785,52.114.113.249,10.52.3.136,17,149
1776062512.3223784,52.111.236.31,10.52.3.136,6,470
1776062512.3231852,52.114.113.249,10.52.3.136,17,152
1776062512.3243773,52.114.113.249,10.52.3.136,17,150
1776062512.325055,52.114.113.249,10.52.3.136,17,145
1776062512.3336775,52.114.113.249,10.52.3.136,17,146
1776062512.3404887,10.52.2.87,224.0.0.251,17,274
1776062512.345334,52.114.113.249,10.52.3.136,17,150
1776062512.362543,10.52.3.136,52.111.236.31,6,54
1776062512.367321,52.114.113.249,10.52.3.136,17,153
1776062512.425277,52.114.113.249,10.52.3.136,17,141
1776062512.4261205,52.114.113.249,10.52.3.136,17,584
1776062512.426833,52.114.113.249,10.52.3.136,17,142
1776062512.4277182,52.123.135.20,10.52.3.136,6,1514
1776062512.4285367,52.123.135.20,10.52.3.136,6,482
1776062512.4291646,10.52.3.136,52.123.135.20,6,54
1776062512.4295406,10.52.3.136,52.123.135.20,6,306
1776062512.4300365,52.114.113.249,10.52.3.136,17,138
1776062512.4706666,10.52.3.136,52.114.113.249,17,158
1776062512.471928,10.52.3.136,52.114.113.249,17,158
1776062512.472898,10.52.3.136,52.114.113.249,17,158
1776062512.4800127,52.114.113.249,10.52.3.136,17,137
1776062512.4805195,52.114.113.249,10.52.3.136,17,131
1776062512.486168,52.111.236.31,10.52.3.136,6,471
1776062512.4864795,52.114.113.249,10.52.3.136,17,132
1776062512.4896867,10.52.3.136,52.111.236.85,6,154
1776062512.4903038,10.52.3.136,52.111.236.85,6,1494
1776062512.490793,10.52.3.136,52.111.236.85,6,1494
1776062512.4911523,10.52.3.136,52.111.236.85,6,1494
1776062512.49151,10.52.3.136,52.111.236.85,6,1494
1776062512.491886,10.52.3.136,52.111.236.85,6,1494
1776062512.4922552,10.52.3.136,52.111.236.85,6,1494
1776062512.492552,10.52.3.136,52.111.236.85,6,521
1776062512.5047135,52.114.113.249,10.52.3.136,17,125
1776062512.5253155,52.114.113.249,10.52.3.136,17,150
1776062512.525712,10.52.3.136,52.111.236.31,6,54
1776062512.5292573,10.52.4.112,224.0.0.251,17,154
1776062512.5477962,52.114.113.249,10.52.3.136,17,144
1776062512.5600936,52.123.135.20,10.52.3.136,6,60
1776062512.567439,52.114.113.249,10.52.3.136,17,143
1776062512.5677743,52.114.113.249,10.52.3.136,17,114
1776062512.5681498,52.114.113.249,10.52.3.136,17,114
1776062512.5684788,52.114.113.249,10.52.3.136,17,114
1776062512.5864937,52.114.113.249,10.52.3.136,17,151
1776062512.608445,52.114.113.249,10.52.3.136,17,158
1776062512.6580307,10.52.3.136,52.114.113.249,17,242
1776062512.6675513,52.114.113.249,10.52.3.136,17,157
1776062512.6681204,52.111.236.85,10.52.3.136,6,60
1776062512.6687012,52.111.236.85,10.52.3.136,6,60
1776062512.6691062,52.111.236.85,10.52.3.136,6,60
1776062512.6695604,52.111.236.85,10.52.3.136,6,191
1776062512.6701884,52.111.236.31,10.52.3.136,6,470
1776062512.6705933,52.114.113.249,10.52.3.136,17,154
1776062512.671068,52.114.113.249,10.52.3.136,17,140
1776062512.6907845,52.114.113.249,10.52.3.136,17,139
1776062512.7067194,52.114.113.249,10.52.3.136,17,155
1776062512.7076097,10.52.3.136,52.111.236.85,6,54
1776062512.7079978,10.52.3.136,52.111.236.31,6,54
1776062512.708431,52.114.113.249,10.52.3.136,17,598
1776062512.8390455,52.114.113.249,10.52.3.136,17,157
1776062512.840016,52.123.135.20,10.52.3.136,6,1514
1776062512.84043,52.123.135.20,10.52.3.136,6,482
1776062512.8413348,52.114.113.249,10.52.3.136,17,157
1776062512.8416345,10.52.3.136,52.123.135.20,6,54
1776062512.842144,52.114.113.249,10.52.3.136,17,163
1776062512.8431022,52.114.113.249,10.52.3.136,17,168
1776062512.8435626,52.114.113.249,10.52.3.136,17,160
1776062512.843931,52.114.113.249,10.52.3.136,17,147
1776062512.8443446,52.111.236.31,10.52.3.136,6,470
1776062512.8453567,10.52.3.136,52.123.135.20,6,306
1776062512.8461814,10.52.3.136,52.111.236.85,6,156
1776062512.8466678,10.52.3.136,52.111.236.85,6,1494
1776062512.8470829,10.52.3.136,52.111.236.85,6,1494
1776062512.8475096,10.52.3.136,52.111.236.85,6,1494
1776062512.847817,10.52.3.136,52.111.236.85,6,1494
1776062512.8481138,10.52.3.136,52.111.236.85,6,1494
1776062512.8483918,10.52.3.136,52.111.236.85,6,1110
1776062512.8486774,52.114.113.249,10.52.3.136,17,148
1776062512.8777797,10.52.3.136,52.111.236.31,6,54
1776062512.889228,52.114.113.249,10.52.3.136,17,164
1776062512.8895442,52.114.113.249,10.52.3.136,17,155
1776062512.9005735,10.52.3.105,224.0.0.251,17,386
1776062512.9030983,10.52.3.192,239.255.255.250,17,167
1776062512.9106765,52.114.113.249,10.52.3.136,17,146
1776062512.9270902,10.52.2.239,239.255.255.250,17,211
1776062512.9320068,52.114.113.249,10.52.3.136,17,150
1776062512.932309,52.114.113.249,10.52.3.136,17,86
1776062512.9326391,52.114.113.249,10.52.3.136,17,1262
1776062512.9331331,52.114.113.249,10.52.3.136,17,1262
1776062513.0233972,10.52.3.136,52.114.113.249,17,98
1776062513.02394,10.52.3.136,52.114.113.249,17,1274
1776062513.0243497,10.52.3.136,52.114.113.249,17,1274
1776062513.024749,10.52.3.136,52.114.113.249,17,1274
1776062513.02533,10.52.3.136,52.114.113.249,17,1274
1776062513.0361602,10.52.1.42,224.0.0.251,17,288
1776062513.0403056,52.114.113.249,10.52.3.136,17,152
1776062513.0408854,52.114.113.249,10.52.3.136,17,146
1776062513.0418596,52.123.135.20,10.52.3.136,6,60
1776062513.042151,52.114.113.249,10.52.3.136,17,156
1776062513.0424159,52.111.236.85,10.52.3.136,6,60
1776062513.0426483,52.111.236.85,10.52.3.136,6,60
1776062513.0430386,52.111.236.85,10.52.3.136,6,190
1776062513.0435095,52.114.113.249,10.52.3.136,17,159
1776062513.0438356,52.111.236.31,10.52.3.136,6,470
1776062513.0440996,52.114.113.249,10.52.3.136,17,155
1776062513.0443575,10.52.3.136,52.111.236.85,6,158
1776062513.0446596,10.52.3.136,52.111.236.85,6,1494
1776062513.044991,10.52.3.136,52.111.236.85,6,1494
1776062513.0453563,10.52.3.136,52.111.236.85,6,1494
1776062513.045854,10.52.3.136,52.111.236.85,6,1494
1776062513.0461917,10.52.3.136,52.111.236.85,6,1491
1776062513.050296,52.114.113.249,10.52.3.136,17,152
1776062513.0759294,10.52.3.136,52.111.236.85,6,54
1776062513.076333,10.52.3.136,52.111.236.31,6,54
1776062513.085665,52.114.113.249,10.52.3.136,17,155
1776062513.0862484,52.114.113.249,10.52.3.136,17,151
1776062513.112272,10.52.3.136,52.114.113.249,17,178
1776062513.1171918,10.52.3.136,52.114.113.249,17,158
1776062513.1293864,52.114.113.249,10.52.3.136,17,152
1776062513.129805,52.114.113.249,10.52.3.136,17,154
1776062513.2200217,10.52.3.136,52.114.214.75,17,264
1776062513.2328973,52.114.113.249,10.52.3.136,17,146
1776062513.2337542,52.123.135.20,10.52.3.136,6,1514
1776062513.234143,52.123.135.20,10.52.3.136,6,482
1776062513.2344875,52.114.113.249,10.52.3.136,17,153
1776062513.2347808,10.52.3.136,52.123.135.20,6,54
1776062513.2357738,52.114.113.249,10.52.3.136,17,114
1776062513.2361052,52.111.236.31,10.52.3.136,6,471
1776062513.2364159,52.114.113.249,10.52.3.136,17,148
1776062513.2368033,52.111.236.85,10.52.3.136,6,60
1776062513.2371764,52.111.236.85,10.52.3.136,6,60
1776062513.23763,52.111.236.85,10.52.3.136,6,60
1776062513.2379286,52.111.236.85,10.52.3.136,6,89
1776062513.2384427,52.114.113.249,10.52.3.136,17,153
1776062513.2388625,52.114.113.249,10.52.3.136,17,155
1776062513.239215,10.52.3.136,52.123.135.20,6,306
1776062513.2490258,52.114.113.249,10.52.3.136,17,156
1776062513.2715933,10.52.3.136,52.111.236.31,6,54
1776062513.2720773,10.52.3.136,52.111.236.85,6,54
1776062513.29016,52.114.113.249,10.52.3.136,17,155
1776062513.2907019,52.114.214.75,10.52.3.136,17,228
1776062513.2911296,52.114.113.249,10.52.3.136,17,154
1776062513.3062007,10.52.3.136,74.248.75.28,6,105
1776062513.320323,52.114.113.249,10.52.3.136,17,140
1776062513.3208432,52.114.113.249,10.52.3.136,17,174
1776062513.3276317,52.114.113.249,10.52.3.136,17,138
1776062513.3344538,10.52.3.136,104.18.39.21,6,145
1776062513.3496583,52.114.113.249,10.52.3.136,17,139
1776062513.3522432,10.52.3.136,142.251.157.119,17,71
1776062513.360327,10.52.3.136,172.64.155.209,6,1454
1776062513.360923,10.52.3.136,172.64.155.209,6,1454
1776062513.3613405,10.52.3.136,172.64.155.209,6,1454
1776062513.3617015,10.52.3.136,172.64.155.209,6,1454
1776062513.3622093,10.52.3.136,172.64.155.209,6,1454
1776062513.3627381,10.52.3.136,172.64.155.209,6,1233
1776062513.36322,10.52.3.136,172.64.155.209,6,93
1776062513.3636596,10.52.3.136,172.64.155.209,6,137
1776062513.3642025,10.52.3.136,172.64.155.209,6,1454
1776062513.3647132,10.52.3.136,172.64.155.209,6,1454
1776062513.3653176,10.52.3.136,172.64.155.209,6,1454
1776062513.3657012,10.52.3.136,172.64.155.209,6,1454
1776062513.3660924,10.52.3.136,172.64.155.209,6,1454
1776062513.3667653,10.52.3.136,172.64.155.209,6,1252
1776062513.3671045,10.52.3.136,172.64.155.209,6,133
1776062513.3692873,52.114.113.249,10.52.3.136,17,130
